unitid,opeid
455901,04151800  
390367,-2      
193760,00780400  
160995,00520400  
455910,04129400  
488679,30182251  
161004,00203800  
455929,04144400  
390394,03088500  
193788,2325600.0
161022,00630500  
455938,04024300  
485591,04247600  
226578,00359000  
152451,00727600  
455956,04131600  
488730,04263600  
226587,00359100  
193821,00278300  
161059,630502.0
193830,00278400  
226602,-2      
128300,00137000  
488749,          
455983,04127300  
226611,-2      
161077,00527600  
244321,02623400
455992,00369700  
161086,00203900  
196149,00284300  
456001,04146900  
193858,01055100  
423236,-2      
488776,04232800  
456010,00927006  
423245,03110200
128337,00757306  
445090,03010607  
456029,03253300  
488800,-2        
193894,00267400  
223463,03026500  
193900,00278500  
234386,-2      
161138,00527700  
226675,00661200  
456056,03010620  
161147,-2      
488828,04257700  
456065,04126000  
122117,03109500  
488837,04255100  
128391,00137200  
456074,04153300  
161165,204300.0
488846,-2        
381848,-2        
456083,021553A1  
226709,-2      
488855,-2        
261700,-2      
193946,00287400  
456092,04152300  
174321,00983100  
161192,00982600  
447388,2306806.0
209409,00320800  
193973,00278800  
161208,02361300  
488891,04209200  
456126,00966409  
161217,00676000  
193991,02314200  
161226,00204000  
488907,04248800  
456144,04129801  
161235,00204100  
488916,04255500  
474702,72098831.0
456153,04129802  
161244,00205500  
488925,04255600  
196176,00284600  
456162,041298A1  
194019,00711102
423397,03104400  
226790,02245200  
456171,-2.0
194028,00711100  
488943,02616706  
128498,00137400  
456180,02190702  
226806,00979700  
218025,00399000  
488952,02180111  
139579,01303900  
480170,02238101  
392789,-2      
161280,00801200  
488961,02246307  
423430,-2      
456199,-2        
488970,02339707  
409175,03088400
456205,00499202  
136109,02149900  
226833,00359200  
161299,00204400  
456214,02128302  
196185,00284700  
161305,02111000
128540,00887300  
488989,02357701  
423458,03110100  
488998,02607101  
152497,00625700  
194091,00278200  
226860,00849800  
390701,00149901  
423476,157107.0
489016,04224601  
456250,1246112.0
194107,00278201  
161341,00203300  
226879,01013000  
489025,02341704  
194116,02069000  
423494,03189300
390729,-2      
128586,04267800  
423500,02608301
456269,-2        
489043,04205501  
456278,1212806.0
226903,03035300  
489052,00318465  
456287,02079701  
161378,00577600  
489061,00318466  
377449,02334402  
194152,002668A1  
456302,02569307  
480189,00329701  
194161,00279000  
226930,00850300  
161396,00203400  
456311,2615003.0
161402,00203401  
456320,02611005  
161411,02175400
365505,00528900  
194189,01198400  
489104,00405740  
456339,03115102  
489113,01070001  
456348,02179907  
423582,1005901.0
489122,02277501  
456357,00736202  
161448,-2        
489131,02277502  
456366,00736204  
161457,00205000  
489140,02277503  
423607,00957202
227003,02261300  
456384,458614.0
134130,00153500  
489159,02341105  
456393,10732932  
161484,00576000  
489168,00195403  
423634,03127800  
194259,02104300  
161493,00945900  
128726,00618100  
409209,3088300.0
456409,10732929  
423643,00165701  
456418,10732907  
261755,02606400
423652,00321320  
161509,01167300  
136145,00150800  
128744,00141600  
227049,-2        
456427,00732977  
423661,031057A1  
194286,00279101
489201,04253400  
227058,01293200  
456436,00732984  
376446,02552400  
423670,2158409.0
194295,00279102
390905,02352800  
489210,01019818  
456445,00732957  
161536,-2      
128771,00137800  
456454,00941202  
161545,00552500  
128780,03234300  
489229,01019819  
161554,00205400  
390932,00742900
489238,04217801  
161563,00205200  
136154,-2      
489247,04169901  
456481,02100001  
161572,00685800  
489256,04266800  
456490,02100002  
161581,00923100  
489265,00406001  
130697,00142400  
456506,02533602  
456515,02099704  
227146,00359300  
489292,04208605  
161615,03064900  
227155,01300300  
161624,02288900  
489308,04208606  
391005,04014300  
456542,04167200  
161633,-2      
489317,00123901  
456551,01040602  
423786,-2      
489326,04262600  
456560,02052704  
194417,-2      
423795,-2      
227191,02077400  
423801,-2      
128896,02316600  
423810,-2      
194435,00818900  
128902,00137900  
489353,00638520  
456588,01309501  
227216,00359400  
489362,04189101  
461476,04172600  
194453,1207200.0
161688,00205700  
227225,02315400  
456603,00869404  
456612,04051327  
227243,00407221  
456621,00145974  
456630,145975.0
489399,02104004  
414708,467313.0
196255,00283900  
489405,04037501  
194499,01235800  
489414,03800402  
489423,00245602  
423892,-2      
489432,00245604  
227289,00359500  
456667,145977.0
489441,00245605  
227298,02600200  
423908,-2      
161767,00205800  
227304,00359600  
489450,00245606  
194541,278520.0
185341,-2      
161776,01041000  
227313,01301600  
114345,-2        
190804,01191800  
227322,02230500  
129020,00141700  
489469,00245607  
423935,-2      
227331,00359800  
489478,00245609  
431105,02172800  
161800,00826300  
194569,02169100  
128957,1041700.0
227340,-2      
129039,-2      
194578,00279800  
489496,00245612  
489502,00245613  
456737,01049046  
489511,00245614  
227368,00359900  
194602,-2      
210322,02339500
423980,03210300  
260141,-2      
489520,00245615  
227377,03064600  
194611,02306500  
227386,00360000  
456764,01049048  
365578,-2      
161855,02494700  
489539,00245618  
456773,01049050  
161864,00206100  
260169,-2      
489548,00245619  
456782,00464608  
450571,00869414  
161873,00210200  
489557,00245620  
456791,04051328  
161882,2314800.0
489566,00245622  
194657,00397600  
260196,02517900
227429,00360200  
456807,00464202  
194666,00861400  
458007,04157200  
129136,00434400
194675,00397700  
489593,00245628  
129154,02244900  
250902,02328500  
489609,00245629  
136215,00150900  
489618,00245635  
196291,00285300  
456852,2120708.0
194709,02349700  
489627,00245636  
456861,02283805  
194718,861700.0
489636,00245637  
391333,2138500.0
456870,1248210.0
194727,03310400
119836,01243600
489645,00245638  
194736,01037800  
489654,00245639  
456889,2596501.0
260284,-2      
129215,00142500  
456898,2596502.0
260293,00149905  
227526,00363000  
489672,00245641  
194763,00397800  
452984,-2        
424150,-2      
162007,00206200  
489690,00245643  
442064,03949300  
456931,02306810  
391397,-2      
162025,02148600
489706,00245644  
456940,02069303  
260336,02497500  
250920,2596500.0
489715,00245646  
489724,00245647  
425685,-2      
240000,-2      
260354,03029900  
489733,00245648  
456968,04120300  
424202,-2      
260363,01096300  
162061,00143600  
489742,00245649  
456977,03071603  
260372,02532200  
487676,04151801  
489751,04145901  
260381,00445400  
227614,02360100
489760,03422309  
456995,2360802.0
457004,00372612  
197045,00288300  
424239,-2      
158088,00548900  
489779,00458618  
457013,748801.0
260406,02571900
162104,00830800  
152628,01015100  
489788,00458619  
367653,03130300
457022,00962102  
194879,02092400  
162113,-2      
129349,02112700  
391494,00151501  
457031,01308801  
194888,02283700
424266,-2      
456296,03031400  
454944,04144500  
260433,-2      
453853,-2        
489812,03678301  
129367,00763500  
436623,03383400  
489821,04233501  
261861,00500701  
489830,02363502  
227687,00360300  
457068,2248208.0
457077,03422302  
162168,00465000  
489849,02319802  
391546,03012300  
130794,00142600  
457086,04149700  
489858,03698307  
457095,2100600.0
260488,-2      
489867,03108503  
391564,00466602  
457101,02100613  
194958,00280500  
446747,42098879.0
129428,00280301  
457110,02218001  
194967,481100.0
424345,-2      
474863,00111718  
489885,02120714  
391582,2569305.0
424354,-2      
174491,00237100  
227748,04146700  
456038,02217111  
129446,00906500  
457129,00638504  
103495,-2      
489900,04106301  
227757,00360400  
129455,-2      
194994,-2        
491251,-2        
227766,00850400  
207263,00316100  
424381,-2      
391616,03089400  
489928,00998904  
129482,02106600  
458487,2556801.0
398413,-2      
147192,-2        
129491,00138700  
424406,-2      
475680,04161300  
489946,04208603  
424415,-2      
489955,04208604  
391652,02290100
424424,3044500.0
260585,00817801  
162283,00206800  
489964,04208607  
469416,03112109  
195058,00287700  
489973,04208608  
391670,-2      
483319,03010636  
457208,02559406  
195067,02173200  
227836,00946607  
129534,00138900  
457217,4139200.0
227845,00362100  
129543,00451300  
457226,04140500  
227854,00360800  
129552,02143800
457235,4140600.0
260628,-2        
227863,00365400  
490009,00729702  
457244,04145000  
162335,00744700  
227872,02245100  
129570,01204100
457253,04148200  
207281,00316200  
227881,00360600  
457262,4154400.0
165802,00215000  
457271,04155500  
260664,02260200  
237817,00381600  
490045,04122800  
457280,4158700.0
195137,00281001  
162371,02545400  
490054,04182600  
129613,1287700.0
391759,03090000  
424530,-2      
457299,04160400  
227924,00916300  
490072,04205100  
457305,4163900.0
195164,00281700  
490081,04227100  
457314,04164400  
260707,-2      
195173,00282000  
129640,1291300.0
490090,04229800  
457323,04167000  
174525,00999200  
105792,02146600  
457332,04148400  
195191,00646700  
490106,04239500  
202903,02220500  
457341,04152400  
167987,00221000  
391810,3075400.0
490115,04246100  
457350,03856500  
227979,00360900  
490124,04248300  
195216,00282900  
491288,00389600  
227988,00360900  
490133,04249600  
129686,139716.0
457369,04129300  
136303,02513200  
227997,00360901  
490142,04252400  
129695,00139200  
377485,03042800  
457378,04146200  
228006,00360903  
490151,04253100  
114460,00725300  
457387,04150800  
490160,04253700  
457396,04151500  
260789,03062700  
457402,04156300  
129729,00698200  
457411,04156400  
260804,02620300  
195270,-2      
228042,00361000  
490188,04254800  
260813,03014900  
162511,01024600
474915,01085801  
490197,04255400  
424664,001204A1  
195289,00924800  
490203,04255700  
129756,00803800  
457439,04163100  
434265,00959104
490212,04256500  
408039,04051322  
195304,00281300  
162539,-2        
490221,04256600  
129774,00139300  
457457,3748300.0
420307,03010600  
490230,04256700  
228088,02521800  
457466,04149900  
162557,00207100  
457475,04150900  
483328,03490302  
228103,-2      
147244,00172400  
457484,04252700  
228112,02282200
490258,04257900  
457493,04150600  
162584,00207200  
490267,04258900  
260895,03026700
490276,04259000  
260901,00458600  
489876,02120713  
490285,04259800  
260910,00458607  
424752,-2      
162609,01001400  
228149,00362300  
490294,04260200  
457527,04124700  
490300,04260400  
228158,00361100  
457536,04139000  
260929,02607100  
169099,00224200  
126562,00450800  
457545,04160600  
398477,-2      
457554,04167800  
260947,03199300  
424789,-2      
490328,04261500  
228185,03922300  
457563,04155900  
260956,02622700  
162654,00207300  
420325,03147300  
490337,04262100  
228194,00497700  
424804,-2      
260965,00825901  
228200,02548800  
490346,04262200  
392044,-2      
457581,04162700  
260974,00732901  
196413,00288200  
490355,04262400  
457590,04149500  
162681,00458612  
228219,02306809  
490364,04262800  
174570,00553500  
260992,01236201  
381857,-2      
162690,00207400  
129923,00730300  
228228,02218500
490373,04262900  
457606,04151600  
261001,00951900
129932,02202500  
490382,04263000  
457615,01218700  
162706,00207500  
129941,00139700  
228246,00361300  
490391,04263500  
457624,04153200  
172361,-2      
457633,04158400  
162724,-2        
490407,04264600  
457642,04159300  
201885,00312500  
490416,04264800  
129969,02112300  
457651,04148800  
414878,00183901  
490425,04265400  
228282,02218300  
457660,4160000.0
490434,04266100  
228291,2093600.0
195526,00281400  
162760,00207600  
261065,-2      
490443,04267700  
129996,-2      
457679,04160500  
490452,04268000  
457688,04118700  
162779,00817500  
213826,00329600  
490461,04246300  
457697,04119100  
162788,-2      
228325,00361600  
490470,04246500  
457703,04145200  
424938,-2      
228334,-2      
457712,4137400.0
195571,282600.0
228343,00362000  
130040,00139800  
457721,04163700  
423324,-2      
195580,00283300  
490498,04260500  
438188,02261301  
180054,02510600  
490504,04264500  
162830,02269700  
195599,-2      
490513,04266000  
392211,-2      
457749,04164100  
490522,04267200  
457758,04149300  
162849,-2      
490531,04268100  
228389,-2      
457767,04154900  
376668,02339800  
453127,145955.0
195632,02176300
162867,02269800
457785,04144800  
162876,-2      
130110,00745900  
490559,02583001  
392257,03128100  
457794,04117100  
162885,-2      
228422,00895800
458593,03010621  
490568,03915303  
174604,00677500  
228431,00362400  
130129,887400.0
195669,506600.0
457819,04144300  
376677,02539800  
130147,01077904  
457828,04148000  
195687,646101.0
490601,00247401  
228459,00361500  
130156,01077903  
457837,04151200  
162928,00207700  
228468,00361900  
130165,01077902  
457846,04155300  
454971,04137500  
228477,00361700  
130174,01077900  
457855,04156000  
261250,-2      
123509,00771300  
228486,00361800  
130183,00140100  
457864,04167600  
457873,04068300  
365763,01152300  
228501,00362500  
457882,4140100.0
130208,02134400
392354,03983300  
457891,04151400  
162982,02573800  
130217,01053000  
158237,00548805  
234696,00499900  
490674,04125502  
457907,4154000.0
174622,00869406  
425144,-2      
125471,00859600  
457916,04166800  
474997,02495502  
228547,00362600  
490692,04254900  
457925,04146500  
195784,00947900  
442231,03031403  
130253,00140300  
195793,506400.0
163028,00793600  
457943,04149800  
261339,02253101
490717,04269800  
392415,03424400  
457952,04158000  
195809,00282300  
163046,00207800  
457961,04164900  
195818,-2      
436775,03371300  
490735,04168701  
457970,4158600.0
195827,00878800  
261375,00531100  
